delta_feature_0,delta_feature_1,delta_feature_2,delta_feature_3,delta_feature_4,delta_feature_5,delta_feature_6,delta_feature_7,delta_feature_8,delta_feature_9,delta_feature_10,delta_feature_11,label
-0.044440773206771256,-0.03370858402153942,0.1311777437861909,3.018745980369075,1.3471861705402883,-0.028356608080188306,-0.022213421665389338,-0.099656597489509,-0.1176522616003518,-0.07167335286856835,-0.21456219197536708,-0.37824567111624985,2.0
-0.00950781544568835,-0.0465530434209091,0.17527692071617457,-0.25596448097084057,-1.0750181268494705,-0.005603258680065143,-0.0014847025950398829,-0.06059142535110856,-0.035691495976601484,-0.04375872449749407,-0.15147358878328676,-0.25563274597175845,2.0
-0.03941204681374477,-0.07393882405520269,0.15696063249555775,0.6854227201114274,-1.6974331447366646,-0.0171293064697616,-0.015537403323516386,-0.09262550667337033,-0.0709086133786373,-0.07216821369586068,-0.09884080524888716,-0.24084990303800513,2.0
-0.030095826867782283,-0.0595805821065169,0.20685626793555717,0.9720442995621088,-1.2611651568191062,-0.01880258620255723,-0.013952469457407246,-0.1083774881882531,-0.08534480452817433,-0.07360230366782039,-0.11079890945080306,-0.21951686801342118,2.0
-0.06770915142918921,-0.0562161986482439,0.13757275596189494,3.065082752267582,1.9480126270713614,-0.034149015656772974,-0.030920061621224043,-0.10982087495298332,-0.13500611538713492,-0.08533566312542928,-0.17141169638470632,-0.3184050693299323,2.0
-0.06856804926777343,-0.05823932912119262,0.13429872869005616,3.508427359208067,1.2433682618201605,-0.0397567893912916,-0.03462249541795001,-0.13282456043938218,-0.1564907554591145,-0.09356010475235443,-0.14076611193885347,-0.3008549414433648,2.0
-0.04651361100455875,-0.07359909777684187,0.15281879699510198,0.5295568686070258,-1.6431977655546532,-0.01690840860714965,-0.01424867602955604,-0.09379147195019921,-0.06857361032589587,-0.0731544740545409,-0.04888067195382417,-0.16446053138694383,2.0
0.006420459834396042,0.028635502687125947,0.11801952738731752,1.252567303840622,2.9658935810539164,0.006620142739666962,0.0016019351939344506,-0.021879665604703002,-0.05878148845587272,-0.02211990594035662,-0.05244027360322656,-0.10783301812131008,2.0
-0.006642004218200104,0.01759471906621296,0.14204917893444374,1.8825481284750625,3.213858009256147,-6.801419530316766e-05,-0.0038949931303608742,-0.036770029310704,-0.07445991959258441,-0.027586956950264696,-0.11999881728815165,-0.14665303982937639,2.0
-0.026235500827209823,-0.05990176326310581,0.1970824055505343,0.39454177247131916,-1.433927793463981,-0.016605788738349142,-0.012244189668474154,-0.09874762748079613,-0.07277601697820352,-0.06517427243667118,-0.12883695556341834,-0.23518874401145862,2.0
-0.042715383129621476,-0.07463406482920015,0.13409875522292286,0.958273014488074,-1.7316229304943653,-0.024080041787155587,-0.013975617680991065,-0.11146560445366027,-0.07862486563775173,-0.0709102374428594,-0.05774802002974644,-0.2025653307463493,2.0
-0.07642536981703263,-0.06033673456729882,0.14100893003990517,3.2987529315937953,2.1268073048595344,-0.035668293555293634,-0.029769727725453277,-0.10807496855599907,-0.1327737615009173,-0.08813971537252241,-0.18062787322479723,-0.3525736405021931,2.0
-0.028269954918567763,-0.06082663517694292,0.1852400448735289,0.31550920790866854,-1.6687352798899102,-0.017005413234931793,-0.010864804801844097,-0.10213610127563405,-0.07366831832567872,-0.0705905334191087,-0.1107914232495042,-0.22608442689686958,2.0
0.002935234445899104,0.03093688869246264,0.10893937278917681,1.2698782290473893,4.452862503067725,0.005682203916796275,0.004602612774074838,-0.009366092361347444,-0.04304598729968767,-0.014136638352952646,-0.08682608071677445,-0.11664216078799683,2.0
-0.05966445808645915,-0.04822386484329677,0.1339977077071302,2.77716653541024,2.0041174783779523,-0.03307663663280305,-0.028686095312936505,-0.11067569447423925,-0.13248797128569895,-0.08013977264167005,-0.17279212220858264,-0.31733462507564614,2.0
0.0021622838612893047,0.02749149106593962,0.11493236155534775,1.4150177947907423,3.958980192539797,0.005337246640896104,0.0034063011009525523,-0.005709174406163697,-0.03795589602083782,-0.013763258968963576,-0.07202186642049213,-0.08987270397927283,2.0
-0.024228528775324887,-0.06229803966769737,0.16036158085523838,-0.43728873292119275,-1.1293599210007308,-0.009410951091833375,-0.00740042315610781,-0.06853579678247324,-0.04458759861296446,-0.057199354385209844,-0.13262190090202575,-0.24551693722582257,2.0
0.01737186619179354,0.044071227578222294,0.0993335229959239,0.8705659500493592,4.290757393746309,0.010493220668432585,0.006706792332503708,-0.0025266257247957835,-0.042505438536086015,-0.009119889532963388,-0.08732913995654856,-0.10757082040144716,2.0
0.001431245554465721,0.025234399287038523,0.11008692198084463,1.547105986221463,4.0151411501884064,0.003060256099648717,-0.000795160644104842,-0.021110406008474913,-0.06139461915368177,-0.013161872840741218,-0.09642787585974988,-0.11345954939635572,2.0
-0.0695722861181281,-0.0541237195085999,0.13831531365778132,3.0507773688184265,2.1606079808072405,-0.032574628278368156,-0.02740538069644416,-0.10026559722049827,-0.1263207886573542,-0.08694824161674664,-0.19137083707244607,-0.35479363298943545,2.0
-0.07481195053435385,-0.06100976846969547,0.13478493532864994,3.267216701185224,1.8198374069031278,-0.03784567685044998,-0.03314107378777065,-0.11818460041379042,-0.14387616868968806,-0.09366212541146746,-0.18189979017699587,-0.35130486478786915,2.0
0.03667409032068086,0.03133766619593975,0.026601322263722582,-3.312764922434827,3.017953942703585,0.016839115424945428,0.019225308433704374,0.0680839549045501,0.08285793800174035,0.04663619341235292,-0.041066110582819615,0.007344712322439051,3.0
0.040797829510603345,0.06945896556616177,0.0599891701906724,0.3921433811436916,7.266757429938734,0.01459055407290552,0.006183247211620946,0.06668959739510383,0.022453145474005565,0.04718926478988572,-0.14866628276355875,-0.1488093871081979,3.0
0.0380912695066537,0.03360836327742217,0.012526446458773766,-3.2941174495200283,3.3140518851167844,0.022415490875069,0.02394972662267364,0.08436017837351406,0.09913813682145389,0.05601466487811135,-0.007169873866318621,0.04037093612258502,3.0
0.06338336372461212,0.048119440108979505,0.013603827007171443,-3.70559569432549,2.8209428754888606,0.03315909523180774,0.024281795848718396,0.10844019369340818,0.10972280080572117,0.06592769007836496,-0.05839474108962195,-0.011029564062908115,3.0
0.05627753072815456,0.07929354479834894,0.01887107083743267,-5.0155254714074164,3.252180674490532,0.03324994229207265,0.015789026519885008,0.07995349570611876,0.058235691944405366,0.08297941979217127,-0.04388443681681187,-0.1044999024953377,3.0
0.042675556786337165,0.0339761164030869,0.02410844881095353,-3.187212198574244,2.242877131961812,0.016738186978268232,0.019181216358880704,0.05956721591763625,0.07690524463695936,0.04561995524954343,-0.03822653569854406,0.008996327629007705,3.0
0.05735000918040811,0.0754791977153686,0.03218439640195159,-4.219861575863314,3.619845389353337,0.030286837099179648,0.01468147476097767,0.08254418493779281,0.0636477137923569,0.06928827292508177,-0.07155994599975823,-0.09004599656173085,3.0
0.03534263576999369,0.030036648160132295,0.025085700600393,-2.7956944613534738,3.4940611424443464,0.019138472731325767,0.0179626314345617,0.07206323493402578,0.0795957199573083,0.046694077549204294,-0.012663862015184879,0.04123334457379446,3.0
0.03764993390710092,0.07488774803317633,0.056722699849542035,0.4228117166759029,8.82307257391041,0.01686725016225385,0.008314990253251664,0.08061997145969868,0.029570964942176148,0.047622672241428354,-0.1666601891216941,-0.16824001141175282,3.0
0.05091052382715627,0.06922941337199123,0.03815722153037948,-3.7763619970046687,3.612403639810843,0.026422923836094375,0.011137655985296868,0.07506477016446189,0.05439311708101269,0.06549108079510424,-0.04667448777587069,-0.06775512531098293,3.0
0.03853470268820752,0.0759834911208338,0.05980237680754713,0.5544690104593082,8.255795808073795,0.01453807800620821,0.007626324883386021,0.0746393360064268,0.02834149484713655,0.046549949612514574,-0.1481152031755819,-0.13572079542361104,3.0
0.05663692180753299,0.07506724680503368,0.040305359253499984,-5.170412915692632,4.313808664215655,0.03759585269913884,0.018289028545580316,0.09817677997359409,0.07245346231950345,0.08625978935103173,-0.04104934105700808,-0.07210459828464844,3.0
0.0336867224828602,0.053958477949597794,0.02797574055511237,-4.582238748289317,4.004502792598499,0.027367947518541658,0.020112405188435073,0.09331194292065481,0.09048449890375798,0.07012737973289074,0.028594085575585293,0.04791752963037155,3.0
0.04147690222862799,0.07150512868032555,0.060548483687048904,0.012778044916247566,7.7085345134791545,0.013601689339408918,0.005458168847823713,0.05835673016501475,0.017408388695666965,0.041990795246812596,-0.1287710234102093,-0.11906459504097633,3.0
0.06197996151502788,0.0824560297591832,0.05845080581389778,1.1774411070669055,7.912885998106722,0.028598944552648026,0.010130297487504658,0.10359378237688266,0.03919724273385172,0.044606634427721614,-0.13966331275819854,-0.11647711825743379,3.0
0.040907667130905045,0.032791842363394386,0.02303758052143723,-3.3097709911713835,2.914899664917563,0.01966981190667294,0.020203002423688166,0.06808779653528685,0.08003599321797283,0.04636558915939104,0.004265836700660941,0.040439269652952525,3.0
0.06377404431111827,0.08007372087542558,0.03154922216491002,-3.813213156973564,3.5875294569413807,0.03264515397604856,0.014395881322540438,0.0874025864909822,0.061507524762204335,0.0724564890942212,-0.05381806099568687,-0.0792975950880539,3.0
0.04472207781667875,0.034808166495362725,0.0225554688521592,-3.9818574295539673,1.950235800407567,0.018037039826135887,0.017591236741776622,0.06737285440941276,0.0836978887226798,0.04770223237838156,-0.060487642500690164,-0.013445090249836866,3.0
0.061113240799263,0.07930690864423073,0.04623110961661969,-4.8243684687624775,4.572843870341439,0.03946074007133435,0.02038986343680907,0.10234189899655732,0.07330152373666743,0.08613482470900802,-0.05385186454712931,-0.0886519129618577,3.0
0.033531021569197905,0.054821823218068444,0.030690035356847445,-4.059730230773555,3.6803411775348263,0.021508299837768502,0.010957507979573705,0.0748527979620347,0.061538167474421535,0.0583069989621714,-0.05521463949852867,-0.07081953671626762,3.0
0.03406692651261389,0.0685559153574613,0.05156693917146704,0.24662113216319614,8.972412749270795,0.0152752704243454,0.006784719179297016,0.07615025713720003,0.02558765791250206,0.04116156371252999,-0.15341467553222898,-0.15289257268138146,3.0
0.0336571875578488,0.02571815950577927,0.013076627947682162,-3.6882294930599233,2.875020966179582,0.018264228034787194,0.014900697035316879,0.06289665525901378,0.07020996809315971,0.04781070091795536,0.025737036126277424,0.06266260019802283,3.0
0.05107318607040412,0.07288237253916896,0.06357767916378088,0.08846398325201044,7.3741598315790515,0.0191513941078435,0.005413693893020405,0.07207105239381384,0.023074208551824738,0.03999023862862583,-0.16479600676448225,-0.17077748571490847,3.0
0.04239729462215147,0.07478264880917451,0.06019101981447417,0.09048872450374823,8.10256985563121,0.01255631457282011,0.0058006991733437485,0.05922300079261911,0.017985445858090365,0.03989148568689971,-0.15152482321401362,-0.1448036979052505,3.0
-0.040961276826272236,-0.043859946057378724,-0.026402575193073707,1.9336101713825258,-0.5330438442733065,-0.006110303143852469,-0.006143901605132646,0.0016795438029003629,0.00755670023452204,0.001997623427356099,0.07629647489514735,0.05996524464589292,4.0
-0.023800669283297604,-0.0019544326329165584,0.021378415816222185,2.508112128069432,2.860566414067831,-0.007670324984599963,-0.011390244826973428,-0.008261836235015307,-0.04729693713755945,0.009052266484451676,0.06462319592871513,0.058402059184888166,4.0
-0.034958857713751235,-0.03520088871040544,-0.036140660558315885,2.1266786152004986,-0.9751205544326371,-0.007713944328104155,-0.010609360574574983,-0.010923400888445789,-0.009186784947354698,0.008441182892334642,0.06924087110830968,0.05017972090557077,4.0
-0.05198474768787467,-0.05288267125765456,-0.005884294068764673,0.43439179513230375,-0.6644022781023597,-0.007979731873490686,0.001873894275980531,0.016733982902414568,0.04358926222935078,-0.010093200093397758,0.07103511153260822,0.08088448930449488,4.0
-0.0030294201905282647,0.011893535834961999,-0.00206744930849867,3.1710378516451767,-1.0448823345314953,-0.01424814944827632,-0.012570272083485406,-0.039137179262656696,-0.058009700850808366,0.01688217277389059,0.035888108655762085,0.017500573429610977,4.0
-0.032969118289734256,-0.0397375293232029,-0.0160367320978278,1.6522106911618755,-0.8148581871180598,-0.0035069153127377517,-0.005172045174097972,0.006367113340606245,0.012467859820130323,0.007146398281235755,0.06987266485531363,0.07541505892087175,4.0
-0.0008727878464825922,0.015138933223420747,0.011260603096584942,3.54971039123693,-1.3834719448344117,-0.017543549071529857,-0.01844171831321939,-0.051021831887509694,-0.07674460484032647,0.008329389647810825,0.02761623497845811,0.0045361308979763315,4.0
-0.06012307996646507,-0.06248573010541192,-0.031119529388370204,0.30907087606842065,0.578683304534148,-0.005589755839322086,-0.008431903316974299,0.021227032559065218,0.023648946503973645,-0.008285758579899882,0.08041603987328205,0.07246583478115287,4.0
-0.04212917134500502,-0.016926799109750756,-0.002293021379458915,2.716139072944947,2.870561115853892,-0.01487428690999723,-0.012554948555799167,-0.004791479332804771,-0.03881729128873945,-0.001737343330358243,0.05201654306317138,0.03300221707919526,4.0
-0.004003382547268841,0.01288820219982345,0.012687058939341522,3.391246807521484,-0.8508389906480538,-0.013485922149994584,-0.012753135055058235,-0.029427567465592108,-0.05168477478913691,0.018469086389114597,-0.0027023057402906225,-0.016264948532254575,4.0
-0.007939764423256501,0.01843945949136494,-0.0079585616201312,2.585944185227789,2.879787853851214,-0.011883279673732094,-0.011572531953214504,-0.0325778363840431,-0.06360061008542384,0.00812564428263196,0.05771538170778179,0.01844232100845211,4.0
-0.06437203739739814,-0.04890735043396344,0.003965441328218466,2.225311323042642,-0.29682826944755814,-0.016147807349788768,-0.010937167575580747,0.0321701119464628,0.015392797889299481,0.0182050684878845,0.021287572002905097,-0.009621790750305337,4.0
-0.0004527778736700405,0.015355598029744011,0.020141849732622064,3.3343702948803315,-0.6097624650086706,-0.01329463761537733,-0.016854854296044025,-0.03765983749750523,-0.06708631940963733,0.008870076371020996,0.0010776206895264373,-0.004535371221421336,4.0
-0.015383522148054884,0.007707383752736996,0.01121285976787706,2.067705255520216,2.9455333738232135,-0.005280755067864462,-0.009284731910304128,-0.010533380387441893,-0.04576121175858783,0.01000458527728787,0.05522889709960177,0.056132579043447706,4.0
-0.0590274190782101,-0.03957208768572823,-0.001333283953039388,2.6326235082297647,1.6420484795766637,-0.011545167380630772,-0.009669937074246404,0.019594810645096494,-0.012701442728596524,0.0009526999959399429,0.08079128628329668,0.041048728378731525,4.0
-0.0604627458947348,-0.06421865826457496,-0.03448067252564141,0.1382110205677698,-0.10590544230743415,-0.005982968357196472,-0.006605365828849935,0.027486400922473897,0.0395176620612131,-0.003873748758901452,0.10429746627090397,0.09478963903190962,4.0
0.0013493945698836995,0.01492960739159821,0.01094595694843803,3.5146076537316455,-1.3663796786049405,-0.01616168554927966,-0.016456987679239143,-0.048202027369509626,-0.07142237825396247,0.011167146060847344,0.02297545835132242,0.007933225401295374,4.0
-0.1340005325694251,-0.12011784779909676,-0.010296901535378489,-0.31149309888997223,-1.30285382625134,-0.01691705815558059,-0.019505472757793713,0.05175106666323026,0.06818993214107882,-0.014043424172518693,0.03305400511344114,0.020251132127913074,4.0
0.0014498639462633967,0.016953733789156156,0.0033943087884472645,2.5037038864076218,-1.2185355666585833,-0.010686959621251768,-0.003608836693163281,-0.025377957041936683,-0.03584129711514117,0.025063128444618,0.09356618395785565,0.09133035991985494,4.0
0.00018298346251638398,0.016697007889973303,0.020326411702651315,3.4237856523590704,-1.0771458922541557,-0.01759338055498555,-0.017986160120436995,-0.05419199371083511,-0.07739627403800198,0.006866623524233617,-0.03111286256926693,-0.04214024657989013,4.0
-0.006223343079673982,0.02384542230800102,-0.01154972501584689,3.490582845884685,2.336596286513487,-0.011302845686181479,-0.010046930548032351,-0.03127718518584771,-0.06672508322786336,0.016584939985185843,0.10178567922623438,0.065385979355288,4.0
-0.052076222514887915,-0.056867648697426026,-0.02385917751328598,0.24000046492934324,0.023256563336818026,-0.005819389166800831,-0.007274525138851379,0.019920617000502294,0.030067212077536265,-0.005648033889146364,0.05721834925915381,0.06312019154342696,4.0
-0.04440087600086176,-0.02532969003850305,0.025161665537317468,2.9402435152270288,1.9979862874081231,-0.013938961285820423,-0.012804950401735044,-0.005659014340947288,-0.03961217256631011,-0.008544942983348625,0.05146859607891674,0.04258701391579045,4.0
-0.03145777830281765,-0.009594668657942507,0.0030143684860057807,2.2792868869855187,3.1532235651049056,-0.00963872704849475,-0.011726728302024009,-0.007149615906737905,-0.041452300881166915,0.004518307201081151,0.04231257654740439,0.027279438236365916,4.0
0.04046308937923221,0.019600498472853778,-0.025607338537648183,-0.15112345385959713,-1.7052386274346585,-0.0017572131218917542,0.015987761588630606,-0.021031677228974366,0.019711900898389256,0.003887453560020848,0.07083551425709311,0.06512307668355355,5.0
-0.058784081588227566,-0.050628269989467733,0.01255222584243526,1.9637075608217556,-0.22226900572843888,-0.012100761662530823,-0.012551023453920562,0.02031923996413243,0.004740242320884325,-0.004381121056711623,-0.07005256775751612,-0.06447142248067061,5.0
0.016384305716329317,0.0014863983143927895,-0.024366857119176577,-1.7085404924592034,-1.4587375507096825,0.0008196483041620073,0.019393771210143795,0.005447998777155738,0.05176319310704536,-0.001127019899918702,0.07952015953536273,0.09124901576582811,5.0
0.06103534290294754,0.07220972557438227,0.0219952856780658,-1.6838496794253164,1.1310358662551359,0.01656153452097167,-0.0030115740263486346,-0.009109262702870047,-0.03861284103862972,0.019331685658536046,-0.0012399010468682192,0.04917846245366242,5.0
-0.008853462505222676,-0.030505840208914198,-0.02828539977611394,-3.9945532492146985,-1.113434558603803,0.0022448513901101586,0.007296786732041233,0.004597091194812997,0.04614099338548128,-0.008852443667237031,0.060889983661249314,0.03204895449849232,5.0
-0.011748949251102314,-0.0023243614238902532,0.019961428782583446,-0.6077534948133803,1.8439425973593888,0.006403361685248771,-0.0044065315085939916,0.02197677095115791,-0.003753804854860765,0.0037863738638390654,-0.004199393498031778,-0.003628811668094478,5.0
-0.025827122818522064,-0.03917417785412519,-0.017151506611406353,-3.903062624069271,-1.2184912541095727,-6.535007404409598e-05,0.010862028783594074,0.02441531786568818,0.06654874842626901,-0.013180406515265752,0.01179158668328606,0.00879951891183195,5.0
-0.0014392962138612408,0.009211877064475738,0.008658642180366605,-0.08337030376544341,1.9035696899266892,0.010220927035377664,-0.004665325971661416,0.020142790208410033,-0.01476450240996141,0.006622044494027368,0.03443833237968663,0.0442439780449293,5.0
0.029694518247515178,0.010704989276225652,-0.02250206108899966,-0.8633846686307134,-1.7754552650177384,-0.0008791150692284422,0.01704841499061019,-0.01379533679450784,0.030914206614568673,0.0031920168631259793,0.06116984822130256,0.06415274058360065,5.0
-0.003026749503211301,0.008158706357336953,0.006043133802460132,2.860341623553623,0.1782147073520477,-0.007267122534559051,-0.010419890846279423,-0.0218519355573083,-0.04197348832591974,-0.0001178135889329246,-0.05606999136509794,-0.06299181444516444,5.0
0.004967643288511292,0.014171369116286414,0.016726165240946445,-0.5640466919043341,1.5614083151316898,0.009381038292374744,-2.7035150303694744e-05,0.020025347153497797,-1.883599135743541e-05,0.011187785938040928,0.013362584308937553,0.035414223979534754,5.0
0.007843369132103761,0.01826725293683884,0.005085696355714542,2.6852162246899747,0.6041236926779527,-0.0020085917658589636,-0.0065588131065014155,-0.015737542838223484,-0.03929581221386169,0.003525569518266547,-0.04261276180159257,-0.049059617080441154,5.0
-0.0010869244477991757,0.010729794139380022,0.017023701354014487,-0.34360410827544285,1.8069593928191399,0.006364690011087859,-0.0030985877907686865,0.010791921044983832,-0.0137794876746834,0.0017794974976922395,0.0007177366014938791,0.0036052196773930234,5.0
0.001294706263726575,0.011445347992142585,0.02059655599490584,-0.3379408828737738,1.1559274371047268,0.00528162157151274,-0.004570086498813769,0.010315332397194066,-0.012563060839062667,0.003871732647145687,-0.013572637157697631,-0.0052882241344462955,5.0
-0.012144756372007515,-0.006228051385673783,0.002189690876859607,2.5957451635898563,-0.18195162114610852,-0.007602049063249877,-0.011515135039259383,-0.014080953644547978,-0.03328609796554649,-0.005869453522023171,-0.09303402601830335,-0.10971680500925318,5.0
-0.01997912525104506,-0.016117954524189182,-0.0015988467944283435,2.8479467802293295,-1.2161347428763243,-0.01503052671170968,-0.014252481572367831,-0.029556261915724247,-0.040198639100349265,-0.016936484580596378,-0.050110129827815264,-0.069190377538495,5.0
0.031037216792796196,0.009017103714284103,-0.031158289671588124,-1.2704762958686509,-1.4670843622009446,0.002124013122245083,0.017602565079935795,-0.0016628534333156253,0.04074285958152968,0.007124682416874806,0.0725425874757577,0.07871969687981029,5.0
-0.00027362833024591193,0.01241025747989144,0.017464098901958325,-0.30013046407607114,1.5482781951670272,0.005178128036674584,-0.003738870916655007,0.010401407164148613,-0.011266559213789384,0.004724486599063993,0.02432917385453326,0.04070050010176285,5.0
-0.006146690827956325,-0.02582149076265855,-0.018953901564363662,-3.1857312470070305,-0.9732220480630049,0.0023853368362527216,0.00970859087114373,0.009022478389984045,0.04761176155241931,-0.006461587899339705,0.04519107182148607,0.03132289277231992,5.0
-0.001682158066231454,0.008078128596235468,0.02335315677425337,-0.24919789096174938,1.6459736484613217,0.005610612299516593,-0.005222766138362117,0.01172016751104954,-0.01437404297135303,0.0022877390189409708,-0.006860826691027722,0.0015766852417584687,5.0
-0.035023332495298265,-0.024589294221938784,0.006492402456309443,1.7877593980249795,0.648083074218178,-0.007657256344372226,-0.0070679757368009855,0.007002686521446089,-0.008102211445672913,-0.0019420281174926668,-0.05443536143596628,-0.0635563762627509,5.0
0.00855092387467482,-0.00864226942072438,-0.012426517598372322,-1.5261786701990712,-1.5447343708513106,0.001982959540500706,0.01644728573444168,0.004592782011019203,0.04893450262288901,0.000800960758782665,0.05158404148127227,0.05193291487086915,5.0
-0.011861695907370018,-0.006074056530847971,-0.0014787445093047968,3.298082170033921,-1.161857863264017,-0.014268680322133714,-0.013313907217343879,-0.037066379802364324,-0.04744255745394543,-0.01439115598886298,-0.05649667516046808,-0.08565075635557129,5.0
-0.003393142019735118,0.004614317287704783,0.0053872790305297125,2.734145296460315,0.011094653532276233,-0.00592205597645698,-0.00992720001656075,-0.01687912723684004,-0.03767646701048366,0.0011374860020209043,-0.07768834852107531,-0.08451367549044564,5.0
0.07683258509993429,0.05854934123715361,0.14818608678939882,-5.3832493457776405,0.9045558515502865,0.0430549315492636,0.03491691201685407,0.13102990403456838,0.15594328420109793,0.09097871181921957,-0.19409422965977718,-0.11010380443962742,7.0
0.06270658543926583,0.07647379884585526,0.27473231585660995,-1.7480885237356318,6.505684594404579,0.050433521519081925,0.027861550514737404,0.19354682901489917,0.1412546045809444,0.10804527908964612,-0.23817624020227957,-0.1076536352307973,7.0
0.080607786859004,0.06157931228197083,0.14893305812360946,-5.354765663974252,1.3096520767393134,0.04509917436009611,0.03433779854414959,0.1440460486006787,0.15927067665266048,0.08621043914544668,-0.2280489111289019,-0.1496936433831375,7.0
0.0804541396655063,0.05695862554862269,0.18577995405538406,-4.456420009458389,0.17033272863867044,0.04573908415555866,0.038451268839851616,0.1336582394270821,0.16318218842764076,0.10403770017224467,-0.1608051912286288,-0.09115726107400945,7.0
0.06164700274939805,0.06953637763594461,0.25313240624584776,-3.6399827057988574,4.309657894175276,0.05465974610578744,0.02594626937962602,0.19296980239202266,0.15208278969290145,0.10688249938122152,-0.21106118750637703,-0.09958316835971237,7.0
0.07897188609967687,0.05818015804242105,0.17222897632536371,-3.8050030718621404,-0.6959211074830085,0.043307496237928955,0.04297151587299944,0.13271024030380518,0.17890555907213457,0.11694736499438563,-0.09827605747929313,-0.005818160594999178,7.0
0.0644060152187299,0.0730760035225756,0.2146203269011363,-4.759726205220833,4.233842823376213,0.060815858029333536,0.03785089502847988,0.21920582038359282,0.1935637152445353,0.11866735093879144,-0.20125818836152432,-0.08454659165038825,7.0
0.08584787376193254,0.06466886444014608,0.15169871234725285,-5.124458693442243,0.9952027240784513,0.04562154537653568,0.038243680282839476,0.13727027080835263,0.16175461955608483,0.09444327763829008,-0.1758814585896724,-0.08786397965846193,7.0
0.05555814604586462,0.07276688180093316,0.2635415083890621,-2.3808664685405123,6.3780814496629485,0.04936687417122168,0.02974487150273475,0.18247132266323673,0.1346340877787614,0.11224033880977358,-0.1941045280383693,-0.09777507276422259,7.0
0.058944030689588645,0.06719358836597644,0.21994515682004778,-4.997056166418163,4.61707661385751,0.06027589161936245,0.03825363150088584,0.22547849222378136,0.19760795600691394,0.11488319060858054,-0.21284645333240304,-0.1152573007072637,7.0
0.061177598461908844,0.0788842087236144,0.25828328887828866,-2.4667729697901795,6.756914529089823,0.050749618833072274,0.031561928003286194,0.19773931070653228,0.1513704576283177,0.10361951524341106,-0.26197728587046276,-0.15467149845759964,7.0
0.06354553554404235,0.06846652390065311,0.26300212856182925,-2.7726157408917,3.1927770328234732,0.04138114420385375,0.01277986723289129,0.11571193396042412,0.0734713905032337,0.09265528826141745,-0.18699293415305362,-0.1269599912167334,7.0
0.0734565256538926,0.0809639172635252,0.18672787006998537,-4.9990137905613,4.493267797581208,0.06371517356931017,0.03793226757384813,0.21905372474981355,0.18691717117370144,0.12037394959447711,-0.20491676252161684,-0.10615083488462318,7.0
0.06503957281420325,0.0842093713882785,0.2580927457543972,-2.3516541910165127,6.376342992963259,0.049725173573603565,0.03300462924810618,0.19150537006344104,0.14893452605199797,0.1154723746842875,-0.2289619656669335,-0.12071995125676915,7.0
0.05493267615877462,0.06835072012476157,0.28546971664575227,-1.2688735639007565,6.6723956300905165,0.04855193483315445,0.023404226544954665,0.1879524383722989,0.12782264398783338,0.09340389865194476,-0.20037773505065903,-0.08414645128723475,7.0
0.07282035790681157,0.056003534023497004,0.14831091227469073,-4.231634021764748,-0.4779852741425623,0.037665555220513125,0.03738857626099809,0.12385948579864281,0.16125417195694658,0.0940901602741252,-0.175174324974686,-0.10762521047859241,7.0
0.05349757888946005,0.061095300093474136,0.23128175579023458,-4.722200104611629,4.228880099235804,0.05727356649567686,0.033724347501038004,0.22098894173335026,0.1923624695003927,0.11027892743998646,-0.24131130403430534,-0.12796131799910926,7.0
0.08536212826992862,0.0628473977797287,0.1723424766142998,-4.290897909282382,-0.8980269754259789,0.04972893705678619,0.05140621351553762,0.15182880117817288,0.20313157045896857,0.1188274604760704,-0.08585141307417077,0.016523051585858983,7.0
0.06949211525930798,0.07258576155574253,0.24799609071895323,-3.5810666684088,4.523008979591175,0.053596649558647735,0.021789349534431984,0.16445520800555202,0.11786959456695167,0.09934714182697613,-0.20150594695292545,-0.11234843032089525,7.0
0.06903392669319897,0.07668497090300658,0.1955081852922057,-5.1881323458524005,4.543178695316861,0.06472809705225352,0.04014242060785364,0.2288115249385908,0.2002507465078578,0.12210534036753895,-0.19980900208907393,-0.10325273438547189,7.0
0.07177031672594819,0.05624528784539301,0.1567613487252495,-4.00681173582438,-0.6054374896816199,0.03508322908680875,0.03578583017791967,0.1178092974414312,0.15779839179545307,0.09369441770743214,-0.19980436701279736,-0.11852981766315507,7.0
0.061844912828816434,0.07708766645028287,0.27166179334240736,-1.4856291480298296,6.216334096460308,0.05088898859285909,0.028219315705966752,0.19756668831257884,0.14252175634772868,0.10329720976763312,-0.20937791907336978,-0.09371447033622804,7.0
0.059900895608156035,0.0783921023173339,0.2638568988480471,-2.155808757915965,6.022563464991439,0.049846562502786934,0.030742449150900908,0.18430154757482764,0.13854085413326367,0.11730106004392071,-0.18734491483068538,-0.07922305002490937,7.0
-0.023663951054355647,-0.03384445781168627,-0.04234226778301947,-9.17583581275564,-2.5845552493284454,-0.01355586702961109,-0.016070074128227557,-0.05083813651314484,-0.012440793421962915,-0.031136729502547977,0.06074248247111935,-0.012786829704997338,6.0
-0.028285244845798918,-0.01082096529975557,-0.031224699049082205,-3.832728751912015,2.80622259507458,-0.016150243023227928,-0.024716326091237584,-0.025712171679293294,-0.040695517846555895,-0.024033677708683143,-0.03581439766618777,-0.07605158177361782,6.0
